LP6005692-DNA_F06	0.017956847083059405	0.02842237051714383	2442214609072563359
LP6005051-DNA_A09	0.025953113385706716	0.023279368681551116	2442214609072563359
LP6005051-DNA_D01	0.0056012209360893905	0.015285534530627087	2442214609072563359
LP6005051-DNA_E04	-0.01605946346991244	0.002881399671131435	2442214609072563359
LP6005144-DNA_A07	-0.01435922568881684	-0.007031213170190731	2442214609072563359
LP6005144-DNA_E03	-0.0026752391619801496	-0.016581883504151518	2442214609072563359
LP6005144-DNA_D06	0.018545215260350526	0.00673988518177045	2442214609072563359
LP6005243-DNA_F04	0.01263412949871264	0.032216969959771455	2442214609072563359
LP6005243-DNA_B02	0.015019448658987267	0.027173665970769513	2442214609072563359
LP6005692-DNA_C09	0.017831425634837205	0.021349820794191083	2442214609072563359
LP6005051-DNA_E01	0.016218330084128794	0.0030840372567733695	2442214609072563359
LP6005692-DNA_E06	0.0198699026535084	0.011123122656536186	2442214609072563359
LP6005038-DNA_C10	0.018620520907014958	0.020712058392684543	2442214609072563359
LP6005038-DNA_E09	0.008887004764659834	0.01325556425547354	2442214609072563359
LP6005243-DNA_A01	-0.024556281853082812	-0.027125231800237497	2442214609072563359
LP6005243-DNA_E03	0.009826689476649154	0.00413688794681333	2442214609072563359
LP6005051-DNA_D11	0.02484131710568461	0.011322275427603728	2442214609072563359
LP6005051-DNA_E03	-0.012825582705210106	0.02058462655574932	2442214609072563359
LP6005051-DNA_F04	0.021888975519369715	-0.010447815302611145	2442214609072563359
LP6005692-DNA_G07	0.022705730853727155	0.03207690388592263	2442214609072563359
LP6005243-DNA_B05	0.020804786853180202	0.00413336847273826	2442214609072563359
LP6005038-DNA_F11	0.01741145149569141	0.010006459930401473	2442214609072563359
LP6005692-DNA_H06	0.021151625674598253	0.01656987319249957	2442214609072563359
LP6005692-DNA_G02	0.026633455810295366	0.03139925187861331	2442214609072563359
LP6005243-DNA_C08	9.242399017702536E-4	-0.004885965075933732	2442214609072563359
LP6005692-DNA_E10	0.03740670105339707	-0.02412085626125795	2442214609072563359
LP6005692-DNA_A02	0.02205905991482258	0.012134776761093428	2442214609072563359
LP6005692-DNA_E02	0.02470635949757725	0.00765587453694327	2442214609072563359
LP6005038-DNA_G04	0.024766444887397446	-0.02300524826837303	2442214609072563359
LP6005051-DNA_F09	-0.03251208838939723	-0.04097032889326835	2442214609072563359
LP6005144-DNA_E06	-0.08539452028231048	-0.11980681656092204	2442214609072563359
LP6005692-DNA_D02	0.02811442097423772	0.03209085090746891	2442214609072563359
LP6005243-DNA_D09	0.02251204669079595	-0.00494843486269413	2442214609072563359
LP6005038-DNA_F12	-0.05962001417800571	-0.060245926640050684	2442214609072563359
LP6005692-DNA_H04	0.0098811403827529	0.0034307866138596336	2442214609072563359
LP6005038-DNA_B11	-0.023703901722039154	-0.026544067621907672	2442214609072563359
LP6005051-DNA_G12	0.023690078802546265	0.022668840017337637	2442214609072563359
LP6005051-DNA_F06	0.02283826793091406	0.028432855296567125	2442214609072563359
LP6005692-DNA_B02	0.02510252483362784	0.030395203293283893	2442214609072563359
LP6005692-DNA_B11	0.017470376078219885	0.03196080493310056	2442214609072563359
LP6005243-DNA_A06	0.014141739611187459	-0.01802137105197336	2442214609072563359
LP6005051-DNA_G05	0.019591032373974016	0.03280277892233711	2442214609072563359
LP6005038-DNA_F01	0.013097743653968923	-0.021110716962837586	2442214609072563359
LP6005144-DNA_D04	-0.025119356646482606	-0.07473445338828823	2442214609072563359
LP6005144-DNA_E10	0.026502104221522098	0.0023152674563982636	2442214609072563359
LP6005144-DNA_G04	-0.042237352977578024	-0.051628216834239786	2442214609072563359
LP6005692-DNA_A01	-0.08923500390431637	-0.08891775437560466	2442214609072563359
LP6005038-DNA_H05	0.022461067563596844	0.02316300982214586	2442214609072563359
LP6005144-DNA_D12	0.013089617248336433	-9.315886025086316E-4	2442214609072563359
LP6005692-DNA_C05	0.016817984841336918	0.028877139159630444	2442214609072563359
LP6005693-DNA_B01	0.017006116280805218	0.004388402912389629	2442214609072563359
LP6005243-DNA_F06	-0.03713164240721607	-0.05695743676846762	2442214609072563359
LP6005038-DNA_F09	0.02030096953089254	0.031008135462801196	2442214609072563359
LP6005038-DNA_D12	0.02057794042180599	-0.010666837553057416	2442214609072563359
LP6005051-DNA_F02	-0.09038037023857709	-0.12989597609968848	2442214609072563359
LP6005144-DNA_F09	-0.028870763180115656	-0.041610878959020534	2442214609072563359
LP6005243-DNA_A09	0.018669271952088416	0.0036848346931553262	2442214609072563359
LP6005051-DNA_B11	0.026440335991852464	0.013940436649795275	2442214609072563359
LP6005038-DNA_E04	0.029465042779597012	0.028413637112968973	2442214609072563359
LP6005144-DNA_C12	0.018476500382716574	0.0075818897447074984	2442214609072563359
LP6005243-DNA_H03	0.029617148059376205	-0.027040337535127197	2442214609072563359
LP6005038-DNA_B02	0.024913466051820134	0.03509950206608935	2442214609072563359
LP6005038-DNA_D06	0.02321177356883259	0.008198915890304992	2442214609072563359
LP6005243-DNA_E10	-0.06758004628926356	-0.11888000416885436	2442214609072563359
LP6005243-DNA_C09	0.008029461659076541	0.014413380992916662	2442214609072563359
LP6005692-DNA_H10	0.015989066004659342	0.038544529461387526	2442214609072563359
LP6005051-DNA_B02	0.020706925015223775	0.019267809677190235	2442214609072563359
LP6005243-DNA_A02	0.0045833716602395255	0.002529845413234818	2442214609072563359
LP6005038-DNA_B09	0.018290645466517312	0.035643475652323994	2442214609072563359
LP6005243-DNA_A07	0.02527812627503057	-0.0032532396675014987	2442214609072563359
LP6005692-DNA_G04	0.019270150649377083	0.0013697531992225632	2442214609072563359
LP6005692-DNA_C07	0.019520908576375676	0.008955723631648444	2442214609072563359
LP6005144-DNA_G02	0.013054606712295237	0.026268686427013046	2442214609072563359
LP6005051-DNA_D04	0.03038770945362889	-0.021561956463730058	2442214609072563359
LP6005243-DNA_B06	0.022702820541876143	0.03729173225502056	2442214609072563359
LP6005038-DNA_E01	0.014909696372439246	-0.007761973833135005	2442214609072563359
LP6005038-DNA_A11	0.008659438629930322	0.01155539287387362	2442214609072563359
LP6005692-DNA_C06	0.027432674187396013	0.026285890404101946	2442214609072563359
LP6005038-DNA_A03	0.023590434165040294	-0.006967576446862501	2442214609072563359
LP6005051-DNA_G04	0.022197911549057713	0.0020819218040805387	2442214609072563359
